agency,station,unit_name,unit_label,kind,address,sido,sigungu,lat,lon,catchment,total,violent,theft,sexual,fraud,traffic,night,other
부산광역시경찰청,부산동부,초량,초량지구대,지구대,부산광역시 동구 초량상로 65번길2,부산광역시,동구,35.1213355196694,129.033586449747,초량동,4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산동부,수성,수성지구대,지구대,부산광역시 동구 망양로 811,부산광역시,동구,35.129266800067,129.045305770374,수정동,4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산동부,자성대,자성대파출소,파출소,부산광역시 동구 부산진성공원로 15,부산광역시,동구,35.129266800067,129.045305770374,,4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산동부,좌천,좌천파출소,파출소,부산광역시 동구 중앙대로 491-4,부산광역시,동구,35.1314104550705,129.049211885,"범일동, 좌천동",4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산동부,범곡,범곡파출소,파출소,부산광역시 동구 범상로 10-1,부산광역시,동구,35.129266800067,129.045305770374,,4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산진,양정,양정지구대,지구대,부산광역시 부산진구 동평로 342,부산광역시,부산진구,35.1710811495463,129.07432099535,양정동,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,부전,부전지구대,지구대,부산광역시 부산진구 부전로 185,부산광역시,부산진구,35.1561936023553,129.058076204432,"범천동, 부전동",17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,서면,서면지구대,지구대,부산광역시 부산진구 신암로 56,부산광역시,부산진구,35.1628554465167,129.053165443787,"범전동, 연지동",17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,당감,당감지구대,지구대,부산광역시 부산진구 당감로 17-1,부산광역시,부산진구,35.1728246466468,129.01807631278,당감동,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,성지,성지지구대,지구대,부산광역시 부산진구 성지로113번길 27,부산광역시,부산진구,35.1628554465167,129.053165443787,,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,가야,가야지구대,지구대,부산광역시 부산진구 가야공원로 10,부산광역시,부산진구,35.1479801623861,129.032581642818,가야동,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,부암,부암지구대,지구대,부산광역시 부산진구 신천대로 283,부산광역시,부산진구,35.1785361380042,129.030694924367,"부암동, 초읍동",17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,범천1,범천1파출소,파출소,부산광역시 부산진구 중앙번영로 24-1,부산광역시,부산진구,35.1628554465167,129.053165443787,,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,전포,전포파출소,파출소,부산광역시 부산진구 전포대로 165,부산광역시,부산진구,35.157256269615,129.071226616738,전포동,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산진,개금,개금파출소,파출소,부산광역시 부산진구 백양대로208번길 137,부산광역시,부산진구,35.1606615344224,129.017916186161,개금동,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산서부,송도,송도지구대,지구대,부산광역시 서구 충무대로 84,부산광역시,서구,35.0979235209887,129.024298440459,"토성동1가, 토성동4가, 토성동5가",3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산서부,구덕,구덕지구대,지구대,부산광역시 서구 보수대로 258-5,부산광역시,서구,35.0979235209887,129.024298440459,,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산서부,충무,충무지구대,지구대,부산광역시 서구 임시수도기념로 36,부산광역시,서구,35.0959614220744,129.024798164577,"남부민동, 암남동, 충무동1가, 충무동2가, 충무동3가",3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산서부,아미,아미파출소,파출소,부산광역시 서구 해돋이로 267,부산광역시,서구,35.0993919013628,129.019036333767,"동대신동1가, 동대신동2가, 동대신동3가, 부민동1가, 부민동2가, 부민동3가, 부용동1가, 부용동2가",3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산남부,문현,문현지구대,지구대,부산광역시 남구 전포대로 20번길 47,부산광역시,남구,35.1433269924834,129.072124227665,문현동,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산남부,용호,용호지구대,지구대,부산광역시 남구 분포로 1,부산광역시,남구,35.1139656623746,129.116007443618,용호동,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산남부,대연,대연지구대,지구대,부산광역시 남구 수영로 328,부산광역시,남구,35.1378939446187,129.09146973801,대연동,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산남부,못골,못골파출소,파출소,부산광역시 남구 진남로 46번길 37,부산광역시,남구,35.1365297909396,129.084242837166,,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산남부,우암,우암파출소,파출소,부산광역시 남구 우암로 170,부산광역시,남구,35.1250127857502,129.075854463096,우암동,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산남부,용당,용당파출소,파출소,부산광역시 남구 신선로 318,부산광역시,남구,35.1176498740348,129.095040714388,용당동,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산남부,감만,감만파출소,파출소,부산광역시 남구 우암로86,부산광역시,남구,35.1131135578819,129.080913164455,감만동,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산해운대,재송,재송지구대,지구대,부산광역시 해운대구 해운대로161번길 17,부산광역시,해운대구,35.1855603344596,129.127939014337,재송동,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산해운대,우동,우동지구대,지구대,부산광역시 해운대구 해운대로 398,부산광역시,해운대구,35.1727271517264,129.148399576019,우동,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산해운대,중동,중동지구대,지구대,부산광역시 해운대구 좌동순환로433번길 32,부산광역시,해운대구,35.1589578525344,129.1782523858,중동,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산해운대,좌동,좌동지구대,지구대,부산광역시 해운대구 좌동순환로 185,부산광역시,해운대구,35.1870826469031,129.174726496616,좌동,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산해운대,반여,반여지구대,지구대,부산광역시 해운대구 선수촌로21번길 64,부산광역시,해운대구,35.2061309543907,129.130232464088,반여동,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산해운대,송정,송정파출소,파출소,부산광역시 해운대구 송정중앙로8번길 65,부산광역시,해운대구,35.1836575939926,129.203669439395,송정동,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산해운대,반석,반석파출소,파출소,부산광역시 해운대구 아랫반송로 6,부산광역시,해운대구,35.1630666685425,129.16359608401,,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산해운대,반송,반송파출소,파출소,부산광역시 해운대구 신반송로 177,부산광역시,해운대구,35.2189368500509,129.154119351895,"반송동, 석대동",11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산해운대,반여2·3,반여2·3파출소,파출소,부산광역시 해운대구 재반로 197,부산광역시,해운대구,35.1630666685425,129.16359608401,,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산사상,주례,주례지구대,지구대,부산광역시 사상구 주례로 141,부산광역시,사상구,35.1521705842909,129.006097664426,주례동,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산사상,학장,학장파출소,파출소,부산광역시 사상구 학감대로 123번길 4,부산광역시,사상구,35.1440995880535,128.987296537566,학장동,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산사상,감전,감전지구대,지구대,부산광역시 사상구 가야대로 39,부산광역시,사상구,35.1542462143787,128.979410354417,"감전동, 괘법동",7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산사상,모라,모라파출소,파출소,부산광역시 사상구 모라로 110번길 101,부산광역시,사상구,35.1833146881081,129.003943217684,"덕포동, 모라동, 삼락동",7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산사상,삼덕,삼덕파출소,파출소,부산광역시 사상구 삼덕로 73번길 48,부산광역시,사상구,35.1525491845594,128.991456532626,,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산사상,엄궁,엄궁파출소,파출소,부산광역시 사상구 낙동대로 740,부산광역시,사상구,35.1286945870537,128.972201277422,엄궁동,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산금정,부곡,부곡지구대,지구대,부산광역시 금정구 부곡로 136 (부곡동) 부곡지구대,부산광역시,금정구,35.2376380106209,129.096413857004,"금사동, 부곡동, 오륜동, 회동동",6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산금정,장전,장전지구대,지구대,부산광역시 금정구 금정로 49 (장전동) 장전지구대,부산광역시,금정구,35.2347159155634,129.072491624188,"금성동, 장전동",6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산금정,범어,범어지구대,지구대,부산광역시 금정구 팔송로39길 56 (남산동) 범어지구대,부산광역시,금정구,35.2427770500592,129.092104076105,"구서동, 남산동, 노포동, 두구동, 서동, 선동, 청룡동",6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산금정,서금,서금지구대,지구대,부산광역시 금정구 반송로 482-1 (금사동) 서금지구대,부산광역시,금정구,35.2427770500592,129.092104076105,,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산금정,팔송,팔송파출소,파출소,부산광역시 금정구 중앙대로 2106 (청룡동) 팔송파출소,부산광역시,금정구,35.2427770500592,129.092104076105,,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산사하,괴정,괴정지구대,지구대,부산광역시 사하구 낙동대로 264,부산광역시,사하구,35.1037002076552,128.995052763432,괴정동,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산사하,하단,하단지구대,지구대,부산광역시 사하구 하신중앙로 316,부산광역시,사하구,35.1148094646082,128.952594462617,하단동,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산사하,감천,감천지구대,지구대,부산광역시 사하구 감천로103,부산광역시,사하구,35.0924617954664,129.006993225079,감천동,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산사하,다대,다대지구대,지구대,부산광역시 사하구 다송로 46,부산광역시,사하구,35.060278219962,128.967656104235,다대동,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산사하,신평,신평파출소,파출소,부산광역시 사하구 하신중앙로 171,부산광역시,사하구,35.0916245823035,128.96525131852,"당리동, 신평동",7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산사하,장림,장림파출소,파출소,부산광역시 사하구 다대로 239,부산광역시,사하구,35.0742973837696,128.970527123964,"구평동, 장림동",7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산연제,토곡,토곡지구대,지구대,부산광역시 연제구 과정로164번길 16,부산광역시,연제구,35.176211194352,129.079745921308,,7585,1091,833,237,2309,620,270,2225
부산광역시경찰청,부산연제,연일,연일지구대,지구대,부산광역시 연제구 반송로 18,부산광역시,연제구,35.176211194352,129.079745921308,,7585,1091,833,237,2309,620,270,2225
부산광역시경찰청,부산연제,거제,거제지구대,지구대,부산광역시 연제구 금용로 17,부산광역시,연제구,35.1892144284113,129.071677580761,거제동,7585,1091,833,237,2309,620,270,2225
부산광역시경찰청,부산연제,연산,연산파출소,파출소,부산광역시 연제구 연수로 207-1,부산광역시,연제구,35.1825602536423,129.085536368166,연산동,7585,1091,833,237,2309,620,270,2225
부산광역시경찰청,부산강서,가락,가락파출소,파출소,부산광역시 강서구 가락대로 1465,부산광역시,강서구,35.2121979518668,128.980570557383,대저2동,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산강서,강동,강동파출소,파출소,부산광역시 강서구 제도로 1191,부산광역시,강서구,35.2145168459059,128.935271405931,"강동동, 봉림동, 식만동, 죽동동, 죽림동",5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산강서,대저,대저파출소,파출소,부산광역시 강서구 대저로 284,부산광역시,강서구,35.2154530980837,128.97681509437,대저1동,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산강서,공항,공항파출소,파출소,부산광역시 강서구 공항진입로 39,부산광역시,강서구,35.2121979518668,128.980570557383,,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산강서,녹산,녹산파출소,파출소,부산광역시 강서구 낙동남로604번길 2-17,부산광역시,강서구,35.119139642914,128.882378803698,"녹산동, 범방동, 생곡동",5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산강서,신호,신호파출소,파출소,부산광역시 강서구 녹산산단335로 12-22,부산광역시,강서구,35.0905268830916,128.878751702628,"눌차동, 대항동, 동선동, 성북동, 송정동, 신호동, 천성동, 화전동",5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산강서,명지,명지지구대,지구대,부산광역시 강서구 명지국제2로28번길 13,부산광역시,강서구,35.1082274493664,128.926450851828,명지동,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산강서,가덕도,가덕도파출소,파출소,부산광역시 강서구 동선길 134,부산광역시,강서구,35.2121979518668,128.980570557383,,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산강서,지사,지사파출소,파출소,부산광역시 강서구 과학산단2로20번길 7-20,부산광역시,강서구,35.1437260956391,128.823584206032,"구랑동, 미음동, 지사동",5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산북부,덕천,덕천지구대,지구대,부산광역시 북구 금곡대로 66-8,부산광역시,북구,35.2131838661402,129.014529045675,덕천동,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산북부,구포,구포지구대,지구대,부산광역시 북구 시랑로79번길 3,부산광역시,북구,35.1981560740703,129.008888072412,구포동,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산북부,만덕,만덕지구대,지구대,부산광역시 북구 은행나무로36번가길 24,부산광역시,북구,35.2145376863012,129.038728928443,만덕동,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산북부,화명,화명지구대,지구대,부산광역시 북구 용당로 6,부산광역시,북구,35.2357636793339,129.013861621487,화명동,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산북부,금곡,금곡파출소,파출소,부산광역시 북구 금곡대로 462,부산광역시,북구,35.2500842483244,129.012818480406,금곡동,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산기장,기장,기장지구대,지구대,부산광역시 기장군 기장읍 차성동로 94-6,부산광역시,기장군,35.2387136286813,129.215860749696,기장읍,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산기장,일광,일광파출소,파출소,부산광역시 기장군 일광면 일광로 77-15,부산광역시,기장군,35.2639537045623,129.23224176821,일광면,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산기장,장안,장안파출소,파출소,부산광역시 기장군 장안읍 해맞이로 5,부산광역시,기장군,35.313927337956,129.244027911756,장안읍,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산기장,정관,정관지구대,지구대,부산광역시 기장군 정관읍 용수로 17,부산광역시,기장군,35.3255215005655,129.18029849757,정관읍,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산기장,철마,철마파출소,파출소,부산광역시 기장군 철마면 철마로 473,부산광역시,기장군,35.2753211363779,129.149739538284,철마면,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산수영,광남,광남지구대,지구대,부산광역시 수영구 수영로554번길 52,부산광역시,수영구,35.1455382251689,129.113133962139,"광안동, 남천동, 망미동, 민락동, 수영동",5598,1019,795,166,1253,776,53,1536
부산광역시경찰청,부산수영,광민,광민지구대,지구대,부산광역시 수영구 광안해변로295번길 22,부산광역시,수영구,35.1455382251689,129.113133962139,,5598,1019,795,166,1253,776,53,1536
부산광역시경찰청,부산수영,망미1,망미1파출소,파출소,부산광역시 수영구 망미로8번길 74,부산광역시,수영구,35.1455382251689,129.113133962139,,5598,1019,795,166,1253,776,53,1536
부산광역시경찰청,부산수영,수영망미2,수영망미2파출소,파출소,부산광역시 수영구 수영성로 36-1 (수영동),부산광역시,수영구,35.1455382251689,129.113133962139,,5598,1019,795,166,1253,776,53,1536
대구광역시경찰청,대구중부,서문,서문지구대,지구대,대구광역시 중구 국채보상로 99길 12,대구광역시,중구,35.8712019438124,128.589180270945,"계산동1가, 계산동2가, 남성로, 남일동, 달성동, 대신동, 대안동, 덕산동",6358,1000,1188,286,1504,813,70,1497
대구광역시경찰청,대구중부,동덕,동덕지구대,지구대,대구광역시 중구 국채보상로 140길 16,대구광역시,중구,35.8693892533552,128.606220516052,"공평동, 교동, 대봉동, 동문동, 동인동1가, 동인동2가, 동인동3가, 동인동4가",6358,1000,1188,286,1504,813,70,1497
대구광역시경찰청,대구중부,남산,남산지구대,지구대,대구광역시 중구 달구벌대로 2048,대구광역시,중구,35.8593874161046,128.590445451725,"남산동, 봉산동",6358,1000,1188,286,1504,813,70,1497
대구광역시경찰청,대구중부,중앙,중앙파출소,파출소,대구광역시 중구 중앙대로 81길 88,대구광역시,중구,35.8693892533552,128.606220516052,,6358,1000,1188,286,1504,813,70,1497
대구광역시경찰청,대구동부,큰고개,큰고개지구대,지구대,대구광역시 동구 큰고개로36,대구광역시,동구,35.8866236166113,128.635524099685,"각산동, 검사동, 괴전동, 금강동, 내곡동, 내동, 능성동, 대림동",10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구동부,동촌,동촌지구대,지구대,대구광역시 동구 해동로 184,대구광역시,동구,35.8866236166113,128.635524099685,,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구동부,안심,안심지구대,지구대,대구광역시 동구 반야월로 219,대구광역시,동구,35.8866236166113,128.635524099685,,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구동부,남신암,남신암지구대,지구대,대구광역시 동구 대현로 126,대구광역시,동구,35.8866236166113,128.635524099685,,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구동부,동대구,동대구지구대,지구대,대구광역시 동구 동대구로85길 53,대구광역시,동구,35.8866236166113,128.635524099685,,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구동부,팔공,팔공파출소,파출소,대구광역시 동구 팔공로 197길 47,대구광역시,동구,35.8866236166113,128.635524099685,,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구동부,공산,공산파출소,파출소,대구광역시 동구 파계로 546,대구광역시,동구,35.8866236166113,128.635524099685,,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구동부,봉무불로,봉무불로파출소,파출소,대구광역시 동구 위남로9,대구광역시,동구,35.8866236166113,128.635524099685,,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구서부,평산,평산지구대,지구대,대구광역시 서구 달서로26길 1,대구광역시,서구,35.871667578513,128.559154246787,"내당동, 원대동1가, 원대동2가, 원대동3가, 평리동",5954,982,1025,117,1594,797,49,1390
대구광역시경찰청,대구서부,서도,서도지구대,지구대,대구광역시 서구 국채보상로 260,대구광역시,서구,35.871667578513,128.559154246787,,5954,982,1025,117,1594,797,49,1390
대구광역시경찰청,대구서부,이현,이현지구대,지구대,대구광역시 서구 국채보상로 117,대구광역시,서구,35.8744805073179,128.540333591375,"비산동, 상리동, 이현동, 중리동",5954,982,1025,117,1594,797,49,1390
대구광역시경찰청,대구서부,비원,비원지구대,지구대,대구광역시 서구 고성로 83,대구광역시,서구,35.871667578513,128.559154246787,,5954,982,1025,117,1594,797,49,1390
대구광역시경찰청,대구서부,내당4동,내당4동파출소,파출소,대구광역시 서구 달구벌대로 1737,대구광역시,서구,35.871667578513,128.559154246787,,5954,982,1025,117,1594,797,49,1390
대구광역시경찰청,대구남부,봉천,봉천지구대,지구대,대구광역시 남구 봉덕로 87,대구광역시,남구,35.8460409913891,128.597678619113,"봉덕동, 이천동",5113,773,682,121,1557,692,57,1231
대구광역시경찰청,대구남부,동대명,동대명지구대,지구대,대구광역시 남구 양지로 100,대구광역시,남구,35.8460409913891,128.597678619113,,5113,773,682,121,1557,692,57,1231
대구광역시경찰청,대구남부,서대명,서대명파출소,파출소,대구광역시 남구 대명남로 177,대구광역시,남구,35.8460409913891,128.597678619113,,5113,773,682,121,1557,692,57,1231
대구광역시경찰청,대구남부,대명,대명파출소,파출소,대구광역시 남구 두류공원로 113,대구광역시,남구,35.8400474627363,128.568889686389,대명동,5113,773,682,121,1557,692,57,1231
대구광역시경찰청,대구남부,남대명,남대명파출소,파출소,대구광역시 남구 대명남로 55,대구광역시,남구,35.8460409913891,128.597678619113,,5113,773,682,121,1557,692,57,1231
대구광역시경찰청,대구북부,노원,노원지구대,지구대,대구광역시 북구 오봉로 122,대구광역시,북구,35.8881742317474,128.579468655293,"노곡동, 노원동1가, 노원동2가, 노원동3가, 조야동, 침산동, 팔달동",10815,1581,1553,242,3334,1628,110,2367
대구광역시경찰청,대구북부,복현,복현지구대,지구대,대구광역시 북구 경진로1길 50,대구광역시,북구,35.8936143912751,128.618382558268,"검단동, 동변동, 복현동",10815,1581,1553,242,3334,1628,110,2367
대구광역시경찰청,대구북부,고성,고성지구대,지구대,대구광역시 북구 침산로 24,대구광역시,북구,35.8783419803621,128.585682231533,"고성동1가, 고성동2가, 고성동3가, 칠성동1가, 칠성동2가",10815,1581,1553,242,3334,1628,110,2367
대구광역시경찰청,대구북부,산격,산격지구대,지구대,대구광역시 북구 연암로 114,대구광역시,북구,35.8926339920658,128.594671874264,"대현동, 산격동",10815,1581,1553,242,3334,1628,110,2367
대구광역시경찰청,대구수성,고산,고산지구대,지구대,대구광역시 수성구 고산로 150,대구광역시,수성구,35.8581745018633,128.630635463648,,10735,1431,990,262,3917,1534,112,2489
대구광역시경찰청,대구수성,황금,황금지구대,지구대,대구광역시 수성구 청수로 245,대구광역시,수성구,35.84398924816,128.638149961102,"노변동, 사월동, 시지동, 신매동, 연호동, 이천동, 황금동",10735,1431,990,262,3917,1534,112,2489
대구광역시경찰청,대구수성,만촌,만촌지구대,지구대,대구광역시 수성구 무열로 111,대구광역시,수성구,35.8729577899757,128.646939337071,"가천동, 고모동, 만촌동, 매호동, 성동",10735,1431,990,262,3917,1534,112,2489
대구광역시경찰청,대구수성,상동,상동지구대,지구대,대구광역시 수성구 들안로 54,대구광역시,수성구,35.8321136243905,128.615414999436,"두산동, 상동",10735,1431,990,262,3917,1534,112,2489
대구광역시경찰청,대구수성,지산,지산지구대,지구대,대구광역시 수성구 지범로 155,대구광역시,수성구,35.826133871387,128.636441754136,"대흥동, 범물동, 삼덕동, 욱수동, 지산동",10735,1431,990,262,3917,1534,112,2489
대구광역시경찰청,대구수성,범어,범어지구대,지구대,대구광역시 수성구 동대구로 313,대구광역시,수성구,35.8555358516494,128.622124414966,"범어동, 수성동1가, 수성동2가, 수성동3가, 수성동4가, 중동",10735,1431,990,262,3917,1534,112,2489
대구광역시경찰청,대구수성,파동,파동파출소,파출소,대구광역시 수성구 파동로 2길 30,대구광역시,수성구,35.8154748904578,128.61514418667,파동,10735,1431,990,262,3917,1534,112,2489
대구광역시경찰청,대구달서,월배,월배지구대,지구대,대구광역시 달서구 월배로 108,대구광역시,달서구,35.8298871998368,128.532774031817,"본동, 장동",15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구달서,상인,상인지구대,지구대,대구광역시 달서구 상인서로 36,대구광역시,달서구,35.8140108485551,128.545280592943,상인동,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구달서,송현,송현지구대,지구대,대구광역시 달서구 학산로 184,대구광역시,달서구,35.8293738401133,128.553382094845,송현동,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구달서,월성,월성파출소,파출소,대구광역시 달서구 월성로 69,대구광역시,달서구,35.8195928330291,128.522529469033,"대천동, 월성동, 월암동, 유천동, 진천동",15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구달서,대곡,대곡파출소,파출소,대구광역시 달서구 갈밭로 51,대구광역시,달서구,35.7993344944605,128.526810802352,"대곡동, 도원동",15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구성서,신당,신당지구대,지구대,대구광역시 달서구 선원로 62,대구광역시,달서구,35.8589615482179,128.498821737463,"갈산동, 신당동, 이곡동, 파호동, 호림동, 호산동",15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구성서,죽전,죽전파출소,파출소,대구광역시 달서구 용산로 212,대구광역시,달서구,35.8557902191326,128.539803629301,죽전동,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구성서,성당,성당파출소,파출소,대구광역시 달서구 구마로39길 83-16,대구광역시,달서구,35.8429586241896,128.549551926913,"본리동, 성당동",15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구성서,두류3동,두류3동파출소,파출소,대구광역시 달서구 야외음악당로 202,대구광역시,달서구,35.8298871998368,128.532774031817,,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구성서,성서,성서파출소,파출소,대구광역시 달서구 달구벌대로 1327,대구광역시,달서구,35.8298871998368,128.532774031817,,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구성서,용산,용산파출소,파출소,대구광역시 달서구 선원로 276,대구광역시,달서구,35.8565964722084,128.531153884197,용산동,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구성서,두류,두류파출소,파출소,대구광역시 달서구 야외음악당로 280,대구광역시,달서구,35.8537184722864,128.555402199963,두류동,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구성서,감삼,감삼파출소,파출소,대구광역시 달서구 달구벌대로 1606,대구광역시,달서구,35.8510162146677,128.542168596711,"감삼동, 장기동",15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구달성,가창,가창파출소,파출소,대구광역시 달성군 가창면 가창로 1076,대구광역시,달성군,35.8027049070586,128.622823693029,가창면,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,공단,공단파출소,파출소,대구광역시 달성군 논공읍 논공중앙로33길 7,대구광역시,달성군,35.7743377407013,128.419898296813,논공읍,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,논공,논공파출소,파출소,대구광역시 달성군 논공읍 비슬로 1788,대구광역시,달성군,35.7743377407013,128.419898296813,,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,구지,구지파출소,파출소,대구광역시 달성군 구지면 창리로11길 51,대구광역시,달성군,35.6587967490842,128.41359613327,구지면,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,화남,화남파출소,파출소,대구광역시 달성군 화원읍 비슬로 2480,대구광역시,달성군,35.8038038285711,128.500510378829,화원읍,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,화원,화원파출소,파출소,대구광역시 달성군 화원읍 명천로 100,대구광역시,달성군,35.8038038285711,128.500510378829,,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,옥포,옥포파출소,파출소,대구광역시 달성군 옥포읍 비슬로 2294,대구광역시,달성군,35.7896007557197,128.463726101613,옥포읍,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,다사,다사지구대,지구대,대구광역시 달성군 다사읍 세천로 100,대구광역시,달성군,35.8722148474929,128.494266152885,다사읍,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,현풍,현풍파출소,파출소,대구광역시 달성군 현풍읍 현풍중앙로 70,대구광역시,달성군,35.6974640247088,128.447655933061,현풍읍,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,유가,유가파출소,파출소,대구광역시 달성군 유가읍 테크노상업로 99,대구광역시,달성군,35.6820085155638,128.485391163307,유가읍,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구달성,하빈,하빈파출소,파출소,대구광역시 달성군 하빈면 달구벌대로 55길 58-4,대구광역시,달성군,35.9009239874901,128.445522157,하빈면,5761,789,912,122,1444,1128,49,1317
